식품코드,식품대분류,식품상세분류,1회제공량(g),에너지(㎉),수분(g),단백질(g),지방(g),탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),총 식이섬유(g),칼슘(㎎),철(㎎),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),망간(㎎),셀레늄(㎍),레티놀(㎍),베타카로틴(㎍),비타민 D3(㎍),토코페롤(㎎),토코트리에놀(㎎),비타민 B1(㎎),비타민 B2(㎎),나이아신(㎎),엽산(DFE)(㎍),비타민 B12(㎍),비타민 C(㎎),총 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),콜레스테롤(㎎),총 포화 지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),라우르산(12:0)(g),미리스트산(14:0)(g),팔미트산(16:0)(g),스테아르산(18:0)(g),아라키드산(20:0)(g),미리스톨레산(14:1)(g),팔미톨레산(16:1)(g),올레산(18:1(n-9))(g),박센산(18:1(n-7))(g),가돌레산(20:1)(g),리놀레산(18:2(n-6)c)(g),알파 리놀렌산(18:3(n-3))(g),감마 리놀렌산(18:3(n-6))(g),에이코사디에노산(20:2(n-6))(g),에이코사트리에노산(20:3(n-6))(g),아라키돈산(20:4(n-6))(g),에이코사펜타에노산(20:5(n-3))(g),도코사펜타에노산(22:5(n-3))(g),도코사헥사에노산(22:6(n-3))(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산(18:3t)(g),회분(g),성분표출처,발행기관
D018159,면 및 만두류,라면류,550.0,596.0,419.9,14.4,17.5,95.3,1.0,0.5,0.4,0.1,0.0,0.0,4.5,80.63,1.5,60.14,87.12,59.02,1007.15,0.75,0.14,0.0,9.74,0.0,240.25,0,5.58,0.63,0.21,1.59,0.34,58.98,0.48,0.0,12847.06,417.22,1094.4,489.36,32.63,641.25,446.57,489.78,204.59,579.66,391.12,242.06,566.37,881.68,3802.95,538.77,1205.15,823.49,156.77,7.4,0.0,0.0,0.0,0.0,0.0,0.1,6.5,0.8,0.0,0.0,0.1,5.7,0.1,0.0,1.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,2.9,식약처 영양실태조사('20),식품의약품안전처
D018160,국 및 탕류,기타 국 및 탕류,700.0,588.0,553.2,24.0,3.7,114.6,0.6,0.0,0.2,0.3,0.0,0.0,5.9,26.66,2.57,52.12,239.54,355.42,1234.05,4.97,0.13,0.91,54.13,0.0,0.0,0,2.5,0.06,0.0,0.23,2.33,66.52,1.05,15.73,22395.97,1103.31,2041.74,1629.73,123.97,1108.97,1144.69,1239.84,579.44,1653.15,549.73,301.66,1404.92,1918.31,4339.67,1110.25,860.83,1285.77,116.91,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,0.1,1.9,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,식약처 영양실태조사('20),식품의약품안전처
D018161,면 및 만두류,라면류,550.0,525.0,434.0,11.2,16.1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,182.68,274.46,19.02,115.92,293.02,1483.48,587.24,113.25,565.39,20.79,0.0,163.28,0,4.41,0.66,0.28,1.57,2.13,20.53,0.0,0.0,10449.73,489.34,704.81,346.37,263.97,455.65,446.46,482.44,386.42,616.72,491.84,147.98,373.12,643.19,3100.5,325.82,574.35,600.77,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.1,4.8,0.5,0.0,0.0,0.0,4.3,0.1,0.0,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,식약처 영양실태조사('20),식품의약품안전처
D018162,국 및 탕류,기타 국 및 탕류,600.0,666.0,458.0,21.2,23.4,92.8,0.1,0.0,0.0,0.1,0.0,0.0,10.9,88.37,3.36,50.82,224.7,543.1,1236.89,2.42,0.53,1.15,47.93,0.0,0.0,0,4.12,1.03,0.45,0.16,1.87,39.52,0.0,0.0,18171.44,703.06,1541.09,1131.34,275.34,854.39,783.75,784.25,418.58,1232.07,395.86,402.6,1073.02,1697.68,4044.26,886.22,869.71,1078.21,67.95,3.4,0.0,0.0,0.0,0.0,0.0,0.1,2.3,0.9,0.0,0.0,0.2,3.9,0.3,0.1,2.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,4.5,식약처 영양실태조사('20),식품의약품안전처
D018163,면 및 만두류,라면류,550.0,450.0,448.0,9.5,12.5,75.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,182.14,383.33,19.16,109.12,311.48,1559.21,418.66,77.53,417.29,18.64,0.0,192.27,0,3.55,0.58,0.0,2.08,1.71,20.99,0.0,0.0,7992.04,363.96,530.29,253.15,13.28,349.1,336.12,333.64,286.55,418.07,350.14,101.95,269.23,460.1,2653.4,254.66,553.25,465.14,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.4,0.0,0.0,0.0,3.7,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,식약처 영양실태조사('20),식품의약품안전처
D018164,면 및 만두류,국수류,600.0,799.0,403.2,34.8,9.6,143.4,29.3,0.1,11.8,0.3,0.0,17.2,10.5,100.97,6.13,116.8,310.74,807.15,2427.15,6.89,0.38,2.36,63.58,0.0,2138.17,0,14.29,0.07,2.59,0.22,2.9,92.59,0.0,12.78,29867.85,1179.9,2323.47,1519.94,165.76,1442.36,1165.8,1311.73,663.69,1484.97,477.19,612.27,1634.68,1936.87,8806.45,1603.87,1982.71,1556.18,33.2,2.8,0.0,0.0,0.0,0.0,0.0,0.1,1.9,0.8,0.0,0.0,0.1,3.4,0.1,0.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,9.0,식약처 영양실태조사('20),식품의약품안전처
D018165,면 및 만두류,만두류,220.0,397.0,137.8,19.0,18.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,8.3,298.15,0.71,49.45,366.02,442.29,800.92,1.42,0.04,0.04,58.17,0.0,376.22,0,1.44,0.02,0.28,0.16,0.0,53.93,0.47,0.0,17306.14,767.69,1400.54,1160.05,238.74,794.91,719.03,794.93,491.58,982.38,329.13,120.45,902.92,1590.99,4093.62,879.78,1160.36,879.02,26.32,5.9,0.0,0.0,0.0,0.0,0.0,0.2,3.9,1.8,0.0,0.0,0.3,6.5,0.5,0.1,2.7,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,5.4,식약처 영양실태조사('20),식품의약품안전처
D018166,면 및 만두류,국수류,350.0,221.0,293.6,11.0,1.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,2.8,31.48,0.66,23.54,93.95,263.5,679.36,2.83,0.05,0.41,20.52,0.0,473.52,0,1.25,0.07,0.19,0.08,0.0,32.51,0.52,0.0,8205.91,338.15,638.32,261.92,121.26,401.58,268.49,372.82,120.84,334.38,235.29,142.68,345.59,475.51,2601.88,321.64,798.59,426.97,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,식약처 영양실태조사('20),식품의약품안전처
D018167,면 및 만두류,국수류,700.0,383.0,605.6,13.7,4.5,72.2,31.6,12.6,5.7,4.5,0.0,8.8,2.2,48.3,1.98,42.0,178.27,344.17,1128.25,1.87,0.26,0.56,18.98,14.93,12.5,0,0.93,0.0,0.04,0.22,0.26,53.66,0.0,0.0,12099.01,525.66,953.19,630.85,180.78,580.06,430.4,614.89,256.69,640.49,303.56,115.21,455.52,834.77,3467.28,492.55,957.59,659.52,107.45,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.1,1.2,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,식약처 영양실태조사('20),식품의약품안전처
D018168,면 및 만두류,만두류,230.0,448.0,147.1,18.5,25.6,35.9,4.9,2.0,0.8,0.9,0.0,1.1,7.1,70.97,1.34,54.27,234.82,397.02,763.59,1.41,0.44,0.72,54.02,0.0,870.6,0,2.43,0.0,2.0,0.2,0.0,87.77,0.46,10.87,17725.61,749.77,1371.42,949.85,280.53,878.75,706.7,896.69,475.74,1008.75,501.73,153.44,799.0,1387.44,4588.3,815.07,1321.8,840.62,27.9,7.1,0.0,0.0,0.0,0.0,0.0,0.3,4.6,2.2,0.0,0.0,0.4,8.4,0.6,0.2,3.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.9,식약처 영양실태조사('20),식품의약품안전처
D018169,면 및 만두류,스파게티류,500.0,898.0,325.8,36.7,44.4,88.1,4.5,0.0,1.5,3.0,0.0,0.0,13.7,88.89,4.49,93.01,426.24,870.44,1089.14,5.18,0.54,1.06,81.92,55.35,436.64,0,4.44,0.09,1.14,0.31,0.54,44.42,1.45,9.98,36584.68,1539.62,3026.86,2150.57,775.98,1805.48,1482.27,1888.21,980.09,2100.8,1009.05,359.06,1666.87,2769.42,8978.98,1640.36,2633.89,1777.17,62.91,7.2,0.0,0.0,0.0,0.0,0.0,0.3,5.0,1.8,0.1,0.1,0.5,17.9,0.6,0.1,4.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,5.0,식약처 영양실태조사('20),식품의약품안전처
D018170,면 및 만두류,국수류,700.0,576.0,554.3,24.0,3.7,111.8,1.2,1.2,0.0,0.0,0.0,0.0,2.0,91.74,4.26,58.06,154.83,359.64,1901.92,3.82,0.75,0.95,99.97,0.0,79.57,0,4.02,0.0,0.0,0.21,0.0,74.44,15.75,13.46,20720.41,789.46,1610.68,775.54,112.26,963.48,737.66,839.61,421.46,998.97,358.26,276.65,888.03,1106.16,7155.26,941.95,1581.62,1163.37,2.34,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,식약처 영양실태조사('20),식품의약품안전처
D018171,면 및 만두류,국수류,300.0,385.0,208.5,8.4,6.0,74.4,1.3,0.6,0.2,0.2,0.0,0.3,6.0,21.54,0.57,28.81,67.98,331.24,770.91,0.52,0.16,0.22,10.73,0.0,478.66,0,7.06,0.03,0.0,0.08,0.0,24.56,0.0,0.0,7270.99,276.61,595.13,196.51,90.2,330.6,208.22,263.31,109.8,259.86,235.15,101.03,295.58,405.55,2511.74,301.75,752.53,337.41,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,2.0,0.2,0.0,5.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,2.7,식약처 영양실태조사('20),식품의약품안전처
D018172,면 및 만두류,국수류,500.0,512.0,373.1,15.1,4.8,102.4,20.5,0.6,7.5,5.2,0.0,7.3,6.9,100.12,2.63,60.31,169.29,558.2,1193.79,4.58,0.26,1.04,28.75,0.0,1028.26,0,5.97,0.06,0.0,0.23,0.0,68.68,0.0,11.63,13077.4,495.22,1007.14,340.5,110.4,634.53,441.74,546.56,251.9,472.93,246.27,361.79,534.56,684.05,4712.38,519.85,1015.12,702.48,5.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,1.2,0.0,0.0,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,식약처 영양실태조사('20),식품의약품안전처
D018173,면 및 만두류,국수류,500.0,499.0,387.1,28.3,13.2,66.7,20.1,11.9,4.6,3.6,0.0,0.0,7.4,113.6,2.43,83.79,307.71,833.34,887.31,5.0,0.47,0.82,44.37,17.06,224.23,0,3.6,0.0,0.39,0.48,0.64,61.94,0.0,16.09,25040.09,1148.89,1996.65,1665.65,529.02,1256.4,1043.02,1448.33,512.65,1601.16,688.67,349.08,1179.59,2312.0,5364.33,1117.55,1348.87,1478.24,236.69,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.7,0.0,0.0,0.1,3.8,0.2,0.0,3.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.7,식약처 영양실태조사('20),식품의약품안전처
D018174,국 및 탕류,육류국.탕,700.0,606.0,575.5,26.2,28.0,62.6,0.4,0.2,0.0,0.0,0.0,0.2,7.7,100.93,4.7,57.37,241.04,475.83,2333.21,3.78,0.13,1.09,58.71,0.0,466.76,0,2.62,0.12,1.62,0.37,0.85,114.68,1.02,30.36,22065.02,789.65,1722.74,1151.59,233.21,1075.39,866.81,874.95,435.42,1414.12,541.76,550.97,1290.12,1779.06,5186.39,1494.26,1323.54,1335.04,183.74,12.0,0.0,0.0,0.0,0.0,0.0,0.5,7.7,3.7,0.1,0.0,0.8,13.5,1.0,0.2,5.9,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.0,7.7,식약처 영양실태조사('20),식품의약품안전처
D018175,면 및 만두류,기타 면 및 만두류,650.0,378.0,555.3,15.0,3.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.67,1.32,74.04,236.99,691.09,925.17,1.32,0.23,0.61,56.04,21.97,83.08,0,1.34,0.04,1.08,0.16,8.64,373.21,1.36,14.09,11518.63,450.91,840.34,482.51,226.62,577.94,423.57,609.97,219.22,647.01,294.47,94.67,481.48,933.92,3251.39,405.63,937.27,641.72,83.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.1,1.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,식약처 영양실태조사('20),식품의약품안전처
D018176,면 및 만두류,국수류,800.0,679.0,657.8,14.3,25.8,97.7,0.1,0.1,0.0,0.0,0.0,0.0,6.0,134.53,2.43,29.72,160.9,310.05,1252.92,2.56,0.0,0.58,39.96,0.0,101.7,0,3.23,0.0,2.77,0.09,0.0,4.66,0.0,0.0,12758.78,449.62,1141.91,403.92,155.54,548.33,406.6,470.3,402.6,535.2,369.89,333.1,516.43,855.89,4013.27,506.16,923.9,726.12,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.1,0.0,0.0,3.9,0.1,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,4.5,식약처 영양실태조사('20),식품의약품안전처
D018177,기타,기타,250.0,293.0,190.2,14.9,12.4,30.6,13.7,1.6,4.0,5.2,0.0,0.8,4.6,47.22,0.97,35.22,262.02,362.61,574.48,2.32,0.14,0.55,18.6,2.91,472.48,0,0.55,1.13,0.45,0.15,0.0,20.26,0.44,0.0,14239.54,666.85,1167.6,1314.84,343.98,650.84,674.75,746.18,383.97,1102.85,425.9,74.22,831.17,1493.57,2353.65,765.14,616.14,627.9,78.96,5.3,0.0,0.0,0.0,0.0,0.0,0.2,3.3,1.8,0.0,0.0,0.2,4.9,0.3,0.1,1.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.9,식약처 영양실태조사('20),식품의약품안전처
D018178,면 및 만두류,국수류,700.0,310.0,622.1,13.5,3.4,56.3,0.3,0.0,0.0,0.1,0.0,0.2,5.5,56.87,10.09,24.32,93.45,266.36,1514.59,9.26,0.05,0.51,44.62,22.14,50.7,0,1.25,0.08,0.0,0.04,6.3,113.97,0.54,15.24,10874.4,319.13,933.92,309.02,164.91,456.57,327.79,373.16,203.89,379.54,436.61,377.08,415.26,593.63,3661.04,379.75,927.44,615.65,4.22,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,1.2,0.1,0.0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,식약처 영양실태조사('20),식품의약품안전처
D018179,면 및 만두류,국수류,450.0,535.0,333.1,30.0,20.5,57.7,36.5,0.4,15.7,13.3,0.0,7.0,20.2,114.89,4.49,141.56,448.3,1101.86,2309.21,5.94,0.46,1.57,45.46,6.74,1769.6,0,11.24,0.14,0.0,0.32,11.09,79.67,1.59,4.17,27184.93,1023.56,2087.84,1739.18,373.2,1286.02,1129.56,1144.82,711.93,1956.69,664.32,151.02,1467.12,2774.56,6088.91,1439.77,1704.72,1441.72,85.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.2,0.1,0.0,0.1,7.0,0.1,1.8,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,8.7,식약처 영양실태조사('20),식품의약품안전처
D018180,면 및 만두류,중식면류,600.0,529.0,478.5,16.2,13.3,86.2,36.4,0.0,33.7,2.7,0.0,0.0,8.2,71.65,0.43,51.26,174.13,380.12,1843.68,1.25,0.31,0.79,48.37,0.0,80.32,0,10.71,0.06,1.07,0.18,4.55,49.14,0.85,25.28,13451.96,560.02,1033.16,672.83,200.36,679.54,518.56,678.61,332.14,666.03,389.47,130.56,587.18,975.6,3681.67,546.84,1163.68,635.71,12.28,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.0,0.0,0.0,2.8,0.2,0.0,6.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,식약처 영양실태조사('20),식품의약품안전처
D018181,면 및 만두류,중식면류,800.0,464.0,693.5,22.3,12.3,66.1,12.5,1.4,8.1,3.0,0.0,0.0,12.7,99.02,0.44,86.33,285.85,638.1,1446.06,2.08,0.41,1.08,115.63,4.9,1589.9,0,13.14,1.44,0.95,0.64,0.0,60.56,5.93,62.49,19817.21,817.75,1489.26,1061.09,345.54,902.94,801.22,935.44,412.45,1729.99,591.06,200.65,955.13,1605.7,4562.03,904.31,1590.94,911.71,84.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.0,0.0,0.0,2.2,0.2,0.0,5.7,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,5.8,식약처 영양실태조사('20),식품의약품안전처
D018182,면 및 만두류,국수류,550.0,706.0,385.1,17.7,13.8,127.9,19.3,1.3,10.4,7.6,0.0,0.0,8.6,125.42,1.89,96.03,234.55,717.28,1377.01,0.65,0.43,1.38,17.27,0.0,4485.67,0,3.43,0.0,0.29,0.19,1.43,42.08,0.0,11.15,15649.78,480.84,1165.83,397.63,154.33,844.55,522.12,737.27,296.35,886.08,424,142.67,551.62,852.53,5139.19,599.54,1669.25,785.99,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.0,0.0,0.0,1.8,0.1,0.0,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,식약처 영양실태조사('20),식품의약품안전처
D018183,면 및 만두류,국수류,700.0,540.0,563.8,23.1,3.5,104.3,0.0,0.0,0.0,0.0,0.0,0.0,10.9,48.41,2.55,57.16,266.0,606.29,1542.0,2.93,0.16,0.74,47.26,19.45,188.84,0,1.84,0.11,0.23,0.26,9.65,78.28,2.35,0.0,21857.38,817.91,1744.04,1126.81,278.9,1061.46,871.62,913.73,561.17,1048.42,583.91,211.33,1027.7,1783.94,5894.01,880.21,1793.63,1258.6,120.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,1.8,0.1,0.0,1.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,식약처 영양실태조사('20),식품의약품안전처
D018184,면 및 만두류,국수류,800.0,651.0,666.6,31.2,26.8,71.4,1.9,0.0,0.4,0.1,0.0,1.4,15.2,175.57,4.81,164.91,362.95,875.68,532.23,5.75,0.45,1.61,32.73,0.0,120.36,0,6.59,0.02,1.28,0.09,0.0,111.69,0.0,10.88,26160.86,736.94,2038.98,1232.08,101.02,1378.75,957.5,931.5,538.5,1642.42,695.52,780.53,996.84,2158.28,7761.59,1051.06,1624.52,1534.85,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,1.7,0.1,0.0,4.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,식약처 영양실태조사('20),식품의약품안전처
D018185,면 및 만두류,국수류,500.0,741.0,335.7,29.0,20.1,111.0,14.2,0.0,3.9,1.5,0.0,8.8,13.1,264.98,5.04,107.96,366.45,804.99,495.47,3.3,0.26,1.45,31.59,0.0,462.88,0,12.56,0.05,1.68,24.76,0.0,59.94,0.0,15.93,22207.49,877.53,1676.29,1186.53,311.23,1008.35,917.64,933.49,417.78,1175.19,517.9,372.71,1068.05,1828.41,6089.69,1019.9,1706.16,1100.66,44.41,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.0,0.0,0.0,1.9,0.1,0.0,3.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.1,식약처 영양실태조사('20),식품의약품안전처
D018186,밥류,쌀밥.잡곡밥류,200.0,330.0,119.4,9.1,2.2,68.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3,26.05,0.76,28.27,103.01,171.12,6.87,4.54,0.25,0.97,2.1,0.0,19.73,0,2.41,0.33,2.54,0.03,0.02,17.46,0.0,0.0,7837.3,370.56,684.78,391.91,43.51,426.12,303.4,486.95,153.36,659.01,149.38,92.99,405.26,884.68,1599.68,359.58,411.04,415.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,식약처 영양실태조사('20),식품의약품안전처
D018187,밥류,볶음밥류,260.0,584.0,147.2,17.2,29.3,63.0,0.4,0.0,0.0,0.4,0.0,0.0,4.6,47.71,1.15,30.54,243.33,414.06,827.6,2.05,0.19,0.69,21.81,40.46,981.64,0,9.65,0.27,0.2,0.22,0.0,71.35,0.38,80.91,13526.03,550.23,1166.18,912.34,317.4,679.2,652.34,691.47,388.92,909.1,279.37,130.1,868.34,1516.14,2341.17,629.04,607.83,886.86,162.85,5.7,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.7,0.1,0.0,0.2,8.8,0.3,0.1,9.3,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,3.2,식약처 영양실태조사('20),식품의약품안전처
D018188,밥류,김밥(초밥)류,290.0,490.0,179.5,14.1,12.8,79.8,0.3,0.0,0.3,0.0,0.0,0.0,9.7,55.53,1.43,41.3,203.78,428.19,948.04,2.52,0.23,0.88,21.85,30.26,3239.41,0,3.49,0.49,0.42,0.23,3.32,62.17,3.72,8.48,12807.06,449.08,1110.88,771.97,283.18,653.94,602.43,580.32,340.47,857.93,331.36,106.44,918.34,1411.95,2261.61,667.48,617.11,842.58,109.64,3.6,0.0,0.0,0.0,0.0,0.0,0.1,2.4,1.1,0.0,0.0,0.2,4.7,0.2,0.1,3.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.8,식약처 영양실태조사('20),식품의약품안전처
D018189,밥류,쌀밥.잡곡밥류,200.0,331.0,118.2,6.9,1.1,73.5,0.0,0.0,0.0,0.0,0.0,0.0,2.9,7.95,0.65,13.54,56.91,50.72,2.79,1.63,0.24,0.51,1.52,0.0,0.0,0,0.44,0.41,0.0,0.01,0.41,5.03,0.0,0.57,5411.9,238.05,594.41,174.2,34.48,317.06,192.73,307.51,71.2,396.04,128.45,50.57,393.73,519.26,1155.47,249.76,282.63,306.33,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,식약처 영양실태조사('20),식품의약품안전처
D018190,밥류,김밥(초밥)류,230.0,322.0,159.9,11.1,10.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,81.95,0.69,28.36,127.36,271.86,705.16,1.19,0.38,0.57,15.09,6.76,3031.62,0,2.25,0.2,0.36,0.1,1.55,49.37,1.99,8.64,11568.39,556.63,1020.13,732.76,245.66,578.48,527.9,714.95,283.72,906.84,365.91,111.19,744.83,1125.61,1928.59,601.55,523.92,599.72,44.4,2.5,0.0,0.0,0.0,0.0,0.0,0.1,1.7,0.7,0.0,0.0,0.1,3.5,0.2,0.0,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.6,식약처 영양실태조사('20),식품의약품안전처
D018191,밥류,김밥(초밥)류,270.0,351.0,192.3,11.6,10.9,51.8,0.8,0.0,0.8,0.0,0.0,0.0,4.8,118.43,0.84,41.29,173.2,340.96,942.82,1.38,0.4,0.64,43.16,22.59,1058.68,0,2.91,0.18,0.56,0.12,0.0,98.88,2.46,9.26,12711.03,562.17,1019.64,881.33,289.69,634.34,580.77,793.03,280.26,929.58,399.12,151.3,798.25,1326.08,2157.02,602.01,516.24,790.18,127.93,2.9,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.8,0.0,0.0,0.2,3.9,0.2,0.0,3.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,3.5,식약처 영양실태조사('20),식품의약품안전처
D018192,밥류,볶음밥류,330.0,550.0,224.9,17.6,30.3,51.9,45.9,0.8,23.6,21.4,0.0,0.0,9.3,98.06,2.3,51.2,238.4,553.12,1549.8,1.89,0.21,0.8,48.87,42.79,464.88,0,10.54,0.15,0.89,0.32,0.05,84.63,0.93,13.76,14575.5,652.56,1196.6,839.39,325.23,753.91,652.97,936.27,280.07,1033.9,505.84,247.42,873.51,1459.44,2731.56,537.03,592.29,957.51,232.34,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.3,0.1,0.0,0.2,7.2,0.4,0.1,9.6,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,5.4,식약처 영양실태조사('20),식품의약품안전처
D018193,밥류,덮밥류,350.0,525.0,230.5,20.6,11.7,84.4,7.5,3.4,2.0,1.7,0.0,0.5,8.1,52.94,1.25,47.79,163.01,333.5,743.31,4.13,0.83,0.75,34.6,0.0,369.17,0,7.16,0.21,0.0,0.24,0.0,49.82,0.71,2.85,17398.49,761.75,1384.65,1136.62,390.34,781.5,782.74,915.02,400.97,1593.57,549.91,143.03,941.63,1773.77,3063.21,1053.8,789.89,936.07,113.59,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,1.5,0.1,0.0,3.5,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,2.8,식약처 영양실태조사('20),식품의약품안전처
